country_code,age,timeliness,prop_final_cov
GHA,34,0.026041667,
GHA,35,0.036458333,
GHA,36,0.052083333,
GHA,37,0.067708333,
GHA,38,0.104166667,
GHA,39,0.15625,
GHA,40,0.270833333,
GHA,41,0.364583333,
GHA,42,0.458333333,
GHA,43,0.53125,
GHA,44,0.604166667,
GHA,45,0.666666667,
GHA,46,0.708333333,
GHA,47,0.739583333,
GHA,48,0.770833333,
GHA,49,0.802083333,
GHA,50,0.8125,
GHA,51,0.822916667,
GHA,52,0.84375,
GHA,56,0.864583333,
GHA,61,0.895833333,
GHA,65,0.90625,
GHA,69,0.927083333,
GHA,74,0.927083333,
GHA,78,0.9375,
GHA,82,0.947916667,
GHA,87,0.947916667,
GHA,91,0.958333333,
GHA,95,0.958333333,
GHA,100,0.96875,
GHA,104,0.96875,
GHA,108,0.96875,
GHA,113,0.979166667,
GHA,117,0.979166667,
GHA,121,0.979166667,
GHA,126,0.979166667,
GHA,130,0.979166667,
GHA,134,0.979166667,
GHA,139,0.979166667,
GHA,143,0.979166667,
GHA,147,1,
GHA,152,1,
GIN,,,0.801205
GIN,0,0,
GIN,1,0.00077657,
GIN,2,0.000873302,
GIN,3,0.002113963,
GIN,4,0.002481994,
GIN,5,0.003092525,
GIN,6,0.004091274,
GIN,7,0.004427161,
GIN,8,0.005019634,
GIN,9,0.007404293,
GIN,10,0.007848964,
GIN,11,0.008198898,
GIN,12,0.009610844,
GIN,13,0.010840226,
GIN,14,0.012183568,
GIN,15,0.013043606,
GIN,16,0.014245995,
GIN,17,0.015607669,
GIN,18,0.017666779,
GIN,19,0.018726042,
GIN,20,0.020486797,
GIN,21,0.022194273,
GIN,22,0.024833693,
GIN,23,0.027201987,
GIN,24,0.030052325,
GIN,25,0.031723388,
GIN,26,0.033964937,
GIN,27,0.037785549,
GIN,28,0.040709565,
GIN,29,0.044252566,
GIN,30,0.046601747,
GIN,31,0.050244463,
GIN,32,0.056022619,
GIN,33,0.061647401,
GIN,34,0.068944502,
GIN,35,0.077436649,
GIN,36,0.089921357,
GIN,37,0.110906824,
GIN,38,0.138738265,
GIN,39,0.183651337,
GIN,40,0.322231503,
GIN,41,0.422836154,
GIN,42,0.507258646,
GIN,43,0.573852454,
GIN,44,0.620109187,
GIN,45,0.660163191,
GIN,46,0.692767589,
GIN,47,0.717151649,
GIN,48,0.7370201,
GIN,49,0.759127582,
GIN,50,0.771458329,
GIN,51,0.78555202,
GIN,52,0.801205063,
GIN,56,0.837653395,
GIN,61,0.862710724,
GIN,65,0.878924298,
GIN,69,0.894690882,
GIN,74,0.904350512,
GIN,78,0.916835999,
GIN,82,0.925756702,
GIN,87,0.931647364,
GIN,91,0.941581117,
GIN,95,0.952146313,
GIN,100,0.958269835,
GIN,104,0.962119017,
GIN,108,0.96690463,
GIN,113,0.971436156,
GIN,117,0.972204205,
GIN,121,0.975816124,
GIN,126,0.980236202,
GIN,130,0.983749533,
GIN,134,0.985388662,
GIN,139,0.98692476,
GIN,143,0.990803826,
GIN,147,0.997006176,
GIN,152,1,
GMB,,,0.835052
GMB,0,0,
GMB,1,0.002164948,
GMB,2,0.002886598,
GMB,3,0.00443299,
GMB,4,0.004845361,
GMB,5,0.005360825,
GMB,6,0.006082474,
GMB,7,0.006082474,
GMB,8,0.007525773,
GMB,9,0.008556701,
GMB,10,0.009175258,
GMB,11,0.010309278,
GMB,12,0.011340206,
GMB,13,0.012371134,
GMB,14,0.013402062,
GMB,15,0.01443299,
GMB,16,0.015463918,
GMB,17,0.017525773,
GMB,18,0.017525773,
GMB,19,0.019587629,
GMB,20,0.021649485,
GMB,21,0.022680412,
GMB,22,0.025773196,
GMB,23,0.027835052,
GMB,24,0.028865979,
GMB,25,0.029896907,
GMB,26,0.030927835,
GMB,27,0.032989691,
GMB,28,0.034020619,
GMB,29,0.039175258,
GMB,30,0.041237113,
GMB,31,0.043298969,
GMB,32,0.04742268,
GMB,33,0.051546392,
GMB,34,0.054639175,
GMB,35,0.063917526,
GMB,36,0.071134021,
GMB,37,0.091752577,
GMB,38,0.113402062,
GMB,39,0.154639175,
GMB,40,0.237113402,
GMB,41,0.319587629,
GMB,42,0.422680412,
GMB,43,0.505154639,
GMB,44,0.567010309,
GMB,45,0.618556701,
GMB,46,0.670103093,
GMB,47,0.711340206,
GMB,48,0.742268041,
GMB,49,0.773195876,
GMB,50,0.793814433,
GMB,51,0.81443299,
GMB,52,0.835051546,
GMB,56,0.87628866,
GMB,61,0.907216495,
GMB,65,0.917525773,
GMB,69,0.927835052,
GMB,74,0.927835052,
GMB,78,0.93814433,
GMB,82,0.948453608,
GMB,87,0.948453608,
GMB,91,0.958762887,
GMB,95,0.979381443,
GMB,100,0.979381443,
GMB,104,0.979381443,
GMB,108,0.989690722,
GMB,113,0.989690722,
GMB,117,0.989690722,
GMB,121,0.989690722,
GMB,126,1,
GMB,130,1,
GMB,134,1,
GMB,139,1,
GMB,143,1,
GMB,147,1,
GMB,152,1,
GNB,,,0.634409
GNB,0,0,
GNB,1,0.001043011,
GNB,2,0.001043011,
GNB,3,0.001043011,
GNB,4,0.001043011,
GNB,5,0.001505376,
GNB,6,0.002365591,
GNB,7,0.002795699,
GNB,8,0.003010753,
GNB,9,0.003010753,
GNB,10,0.004946237,
GNB,11,0.005483871,
GNB,12,0.012903226,
GNB,13,0.013978495,
GNB,14,0.01827957,
GNB,15,0.01827957,
GNB,16,0.020430108,
GNB,17,0.021505376,
GNB,18,0.022580645,
GNB,19,0.023655914,
GNB,20,0.025806452,
GNB,21,0.033333333,
GNB,22,0.03655914,
GNB,23,0.044086022,
GNB,24,0.04516129,
GNB,25,0.046236559,
GNB,26,0.053763441,
GNB,27,0.062365591,
GNB,28,0.068817204,
GNB,29,0.076344086,
GNB,30,0.083870968,
GNB,31,0.090322581,
GNB,32,0.095698925,
GNB,33,0.107526882,
GNB,34,0.11827957,
GNB,35,0.129032258,
GNB,36,0.139784946,
GNB,37,0.150537634,
GNB,38,0.161290323,
GNB,39,0.204301075,
GNB,40,0.268817204,
GNB,41,0.333333333,
GNB,42,0.397849462,
GNB,43,0.440860215,
GNB,44,0.462365591,
GNB,45,0.494623656,
GNB,46,0.52688172,
GNB,47,0.548387097,
GNB,48,0.569892473,
GNB,49,0.580645161,
GNB,50,0.591397849,
GNB,51,0.612903226,
GNB,52,0.634408602,
GNB,56,0.677419355,
GNB,61,0.698924731,
GNB,65,0.720430108,
GNB,69,0.752688172,
GNB,74,0.774193548,
GNB,78,0.784946237,
GNB,82,0.806451613,
GNB,87,0.817204301,
GNB,91,0.827956989,
GNB,95,0.849462366,
GNB,100,0.849462366,
GNB,104,0.860215054,
GNB,108,0.870967742,
GNB,113,0.88172043,
GNB,117,0.892473118,
GNB,121,0.903225806,
GNB,126,0.913978495,
GNB,130,0.913978495,
GNB,134,0.924731183,
GNB,139,0.946236559,
GNB,143,0.946236559,
GNB,147,0.978494624,
GNB,152,1,
GTM,,,0.900322
GTM,0,0,
GTM,1,0.003041546,
GTM,2,0.003222222,
GTM,3,0.003404187,
GTM,4,0.003688137,
GTM,5,0.003889784,
GTM,6,0.004108785,
GTM,7,0.004182859,
GTM,8,0.004182859,
GTM,9,0.004535963,
GTM,10,0.004790392,
GTM,11,0.005012614,
GTM,12,0.005177223,
GTM,13,0.005296565,
GTM,14,0.005666935,
GTM,15,0.005666935,
GTM,16,0.006835749,
GTM,17,0.006872786,
GTM,18,0.007564144,
GTM,19,0.007761675,
GTM,20,0.008173197,
GTM,21,0.008621757,
GTM,22,0.009070317,
GTM,23,0.009629987,
GTM,24,0.009739488,
GTM,25,0.009776525,
GTM,26,0.009813562,
GTM,27,0.011023797,
GTM,28,0.011957953,
GTM,29,0.012369476,
GTM,30,0.013786008,
GTM,31,0.015241188,
GTM,32,0.016697978,
GTM,33,0.017109501,
GTM,34,0.018903739,
GTM,35,0.020356504,
GTM,36,0.022414117,
GTM,37,0.024060208,
GTM,38,0.03403489,
GTM,39,0.04187869,
GTM,40,0.061208087,
GTM,41,0.077780104,
GTM,42,0.094241009,
GTM,43,0.103018966,
GTM,44,0.115401682,
GTM,45,0.124216676,
GTM,46,0.132957595,
GTM,47,0.137805511,
GTM,48,0.142645375,
GTM,49,0.151970836,
GTM,50,0.162037037,
GTM,51,0.172384147,
GTM,52,0.229414922,
GTM,56,0.573671498,
GTM,61,0.673447844,
GTM,65,0.733378064,
GTM,69,0.774539274,
GTM,74,0.808865629,
GTM,78,0.823930936,
GTM,82,0.839076758,
GTM,87,0.854634103,
GTM,91,0.866076221,
GTM,95,0.877437824,
GTM,100,0.888879943,
GTM,104,0.900322061,
GTM,108,0.912256218,
GTM,113,0.919994632,
GTM,117,0.931928789,
GTM,121,0.939667203,
GTM,126,0.939667203,
GTM,130,0.947897656,
GTM,134,0.963455001,
GTM,139,0.97580068,
GTM,143,0.984031133,
GTM,147,0.995884774,
GTM,152,1,
GUY,,,0.976744
GUY,0,0,
GUY,1,0.000802326,
GUY,2,0.00255814,
GUY,3,0.004534884,
GUY,4,0.004651163,
GUY,5,0.005697674,
GUY,6,0.007093023,
GUY,7,0.00872093,
GUY,8,0.00872093,
GUY,9,0.010232558,
GUY,10,0.010232558,
GUY,11,0.010232558,
GUY,12,0.011511628,
GUY,13,0.011511628,
GUY,14,0.011511628,
GUY,15,0.011511628,
GUY,16,0.011511628,
GUY,17,0.011511628,
GUY,18,0.012790698,
GUY,19,0.012790698,
GUY,20,0.013953488,
GUY,21,0.013953488,
GUY,22,0.013953488,
GUY,23,0.013953488,
GUY,24,0.013953488,
GUY,25,0.013953488,
GUY,26,0.013953488,
GUY,27,0.018604651,
GUY,28,0.018604651,
GUY,29,0.018604651,
GUY,30,0.018604651,
GUY,31,0.018604651,
GUY,32,0.018604651,
GUY,33,0.019767442,
GUY,34,0.022093023,
GUY,35,0.023255814,
GUY,36,0.023255814,
GUY,37,0.023255814,
GUY,38,0.023255814,
GUY,39,0.023255814,
GUY,40,0.024418605,
GUY,41,0.024418605,
GUY,42,0.024418605,
GUY,43,0.024418605,
GUY,44,0.024418605,
GUY,45,0.030232558,
GUY,46,0.031395349,
GUY,47,0.03255814,
GUY,48,0.034883721,
GUY,49,0.036046512,
GUY,50,0.038372093,
GUY,51,0.053488372,
GUY,52,0.1,
GUY,56,0.674418605,
GUY,61,0.825581395,
GUY,65,0.88372093,
GUY,69,0.906976744,
GUY,74,0.906976744,
GUY,78,0.930232558,
GUY,82,0.941860465,
GUY,87,0.953488372,
GUY,91,0.953488372,
GUY,95,0.965116279,
GUY,100,0.965116279,
GUY,104,0.976744186,
GUY,108,0.988372093,
GUY,113,1,
GUY,117,1,
GUY,121,1,
GUY,126,1,
GUY,130,1,
GUY,134,1,
GUY,139,1,
GUY,143,1,
GUY,147,1,
GUY,152,1,
HND,,,0.989796
HND,0,0,
HND,1,0.003163265,
HND,2,0.005306122,
HND,3,0.005714286,
HND,4,0.006122449,
HND,5,0.006122449,
HND,6,0.006326531,
HND,7,0.006326531,
HND,8,0.006326531,
HND,9,0.007040816,
HND,10,0.008061224,
HND,11,0.008061224,
HND,12,0.008061224,
HND,13,0.008673469,
HND,14,0.009183673,
HND,15,0.009183673,
HND,16,0.009285714,
HND,17,0.009285714,
HND,18,0.009285714,
HND,19,0.009285714,
HND,20,0.009285714,
HND,21,0.009591837,
HND,22,0.009591837,
HND,23,0.009693878,
HND,24,0.01,
HND,25,0.01,
HND,26,0.01,
HND,27,0.01122449,
HND,28,0.01122449,
HND,29,0.01122449,
HND,30,0.01122449,
HND,31,0.01122449,
HND,32,0.01122449,
HND,33,0.01122449,
HND,34,0.01122449,
HND,35,0.01122449,
HND,36,0.012244898,
HND,37,0.012244898,
HND,38,0.012244898,
HND,39,0.012244898,
HND,40,0.012244898,
HND,41,0.012244898,
HND,42,0.012244898,
HND,43,0.014285714,
HND,44,0.014285714,
HND,45,0.014285714,
HND,46,0.014285714,
HND,47,0.014285714,
HND,48,0.016326531,
HND,49,0.017346939,
HND,50,0.019387755,
HND,51,0.02244898,
HND,52,0.142857143,
HND,56,0.836734694,
HND,61,0.908163265,
HND,65,0.93877551,
HND,69,0.959183673,
HND,74,0.959183673,
HND,78,0.969387755,
HND,82,0.979591837,
HND,87,0.979591837,
HND,91,0.979591837,
HND,95,0.989795918,
HND,100,0.989795918,
HND,104,0.989795918,
HND,108,0.989795918,
HND,113,1,
HND,117,1,
HND,121,1,
HND,126,1,
HND,130,1,
HND,134,1,
HND,139,1,
HND,143,1,
HND,147,1,
HND,152,1,
HTI,,,0.481481
HTI,0,0,
HTI,1,0.003333333,
HTI,2,0.003333333,
HTI,3,0.003333333,
HTI,4,0.004074074,
HTI,5,0.004567901,
HTI,6,0.004567901,
HTI,7,0.004567901,
HTI,8,0.004567901,
HTI,9,0.005185185,
HTI,10,0.005185185,
HTI,11,0.005185185,
HTI,12,0.005679012,
HTI,13,0.005925926,
HTI,14,0.007037037,
HTI,15,0.007037037,
HTI,16,0.01,
HTI,17,0.01,
HTI,18,0.010740741,
HTI,19,0.011111111,
HTI,20,0.012345679,
HTI,21,0.013580247,
HTI,22,0.014814815,
HTI,23,0.016049383,
HTI,24,0.016049383,
HTI,25,0.016049383,
HTI,26,0.016049383,
HTI,27,0.017283951,
HTI,28,0.019753086,
HTI,29,0.020987654,
HTI,30,0.024691358,
HTI,31,0.028395062,
HTI,32,0.032098765,
HTI,33,0.033333333,
HTI,34,0.038271605,
HTI,35,0.041975309,
HTI,36,0.048148148,
HTI,37,0.05308642,
HTI,38,0.081481481,
HTI,39,0.103703704,
HTI,40,0.160493827,
HTI,41,0.209876543,
HTI,42,0.259259259,
HTI,43,0.283950617,
HTI,44,0.320987654,
HTI,45,0.345679012,
HTI,46,0.37037037,
HTI,47,0.382716049,
HTI,48,0.395061728,
HTI,49,0.419753086,
HTI,50,0.444444444,
HTI,51,0.456790123,
HTI,52,0.481481481,
HTI,56,0.555555556,
HTI,61,0.580246914,
HTI,65,0.617283951,
HTI,69,0.641975309,
HTI,74,0.679012346,
HTI,78,0.691358025,
HTI,82,0.703703704,
HTI,87,0.728395062,
HTI,91,0.740740741,
HTI,95,0.75308642,
HTI,100,0.765432099,
HTI,104,0.777777778,
HTI,108,0.802469136,
HTI,113,0.814814815,
HTI,117,0.839506173,
HTI,121,0.851851852,
HTI,126,0.851851852,
HTI,130,0.87654321,
HTI,134,0.901234568,
HTI,139,0.938271605,
HTI,143,0.962962963,
HTI,147,0.987654321,
HTI,152,1,
IDN,,,0.888106
IDN,0,0,
IDN,1,0.011521554,
IDN,2,0.011521554,
IDN,3,0.012026604,
IDN,4,0.012378717,
IDN,5,0.012660407,
IDN,6,0.013165457,
IDN,7,0.013670508,
IDN,8,0.013670508,
IDN,9,0.013670508,
IDN,10,0.015032722,
IDN,11,0.015608195,
IDN,12,0.015608195,
IDN,13,0.015960307,
IDN,14,0.02450562,
IDN,15,0.025714895,
IDN,16,0.025714895,
IDN,17,0.026419121,
IDN,18,0.026924171,
IDN,19,0.028837672,
IDN,20,0.030246123,
IDN,21,0.030751174,
IDN,22,0.03286385,
IDN,23,0.034578176,
IDN,24,0.035083227,
IDN,25,0.036292502,
IDN,26,0.038206004,
IDN,27,0.038910229,
IDN,28,0.041833831,
IDN,29,0.044451558,
IDN,30,0.047574335,
IDN,31,0.04827856,
IDN,32,0.052105563,
IDN,33,0.054019064,
IDN,34,0.064689145,
IDN,35,0.070934699,
IDN,36,0.093192488,
IDN,37,0.110321525,
IDN,38,0.142054346,
IDN,39,0.197467634,
IDN,40,0.364774506,
IDN,41,0.493811353,
IDN,42,0.586569925,
IDN,43,0.674277991,
IDN,44,0.723716034,
IDN,45,0.763053066,
IDN,46,0.797339593,
IDN,47,0.819533362,
IDN,48,0.836676625,
IDN,49,0.853819889,
IDN,50,0.858870394,
IDN,51,0.870963153,
IDN,52,0.888106416,
IDN,56,0.90524968,
IDN,61,0.922392944,
IDN,65,0.934485702,
IDN,69,0.941527956,
IDN,74,0.946578461,
IDN,78,0.958671219,
IDN,82,0.958671219,
IDN,87,0.963721724,
IDN,91,0.970763978,
IDN,95,0.982856736,
IDN,100,0.982856736,
IDN,104,0.987907241,
IDN,108,0.987907241,
IDN,113,0.987907241,
IDN,117,0.987907241,
IDN,121,0.994949495,
IDN,126,0.994949495,
IDN,130,0.994949495,
IDN,134,0.994949495,
IDN,139,0.994949495,
IDN,143,0.994949495,
IDN,147,1,
IDN,152,1,
IND,,,0.984127
IND,0,0,
IND,1,0,
IND,2,0,
IND,3,0.000104762,
IND,4,0.000144444,
IND,5,0.00068254,
IND,6,0.000952381,
IND,7,0.001111111,
IND,8,0.001746032,
IND,9,0.002222222,
IND,10,0.006984127,
IND,11,0.008571429,
IND,12,0.008888889,
IND,13,0.00952381,
IND,14,0.00968254,
IND,15,0.01031746,
IND,16,0.011111111,
IND,17,0.011428571,
IND,18,0.013015873,
IND,19,0.014761905,
IND,20,0.015238095,
IND,21,0.015714286,
IND,22,0.015873016,
IND,23,0.017460317,
IND,24,0.019047619,
IND,25,0.020634921,
IND,26,0.020634921,
IND,27,0.022222222,
IND,28,0.025396825,
IND,29,0.028571429,
IND,30,0.03015873,
IND,31,0.033333333,
IND,32,0.038095238,
IND,33,0.042857143,
IND,34,0.047619048,
IND,35,0.057142857,
IND,36,0.074603175,
IND,37,0.093650794,
IND,38,0.122222222,
IND,39,0.158730159,
IND,40,0.285714286,
IND,41,0.396825397,
IND,42,0.476190476,
IND,43,0.555555556,
IND,44,0.634920635,
IND,45,0.666666667,
IND,46,0.714285714,
IND,47,0.746031746,
IND,48,0.777777778,
IND,49,0.793650794,
IND,50,0.80952381,
IND,51,0.825396825,
IND,52,0.841269841,
IND,56,0.873015873,
IND,61,0.888888889,
IND,65,0.904761905,
IND,69,0.920634921,
IND,74,0.920634921,
IND,78,0.936507937,
IND,82,0.936507937,
IND,87,0.952380952,
IND,91,0.952380952,
IND,95,0.968253968,
IND,100,0.968253968,
IND,104,0.984126984,
IND,108,0.984126984,
IND,113,0.984126984,
IND,117,0.984126984,
IND,121,0.984126984,
IND,126,1,
IND,130,1,
IND,134,1,
IND,139,1,
IND,143,1,
IND,147,1,
IND,152,1,
IRQ,,,0.714286
IRQ,0,0,
IRQ,1,0.001285714,
IRQ,2,0.002,
IRQ,3,0.002428571,
IRQ,4,0.002428571,
IRQ,5,0.002571429,
IRQ,6,0.003571429,
IRQ,7,0.003857143,
IRQ,8,0.003857143,
IRQ,9,0.003857143,
IRQ,10,0.004142857,
IRQ,11,0.004142857,
IRQ,12,0.004428571,
IRQ,13,0.004857143,
IRQ,14,0.004857143,
IRQ,15,0.004857143,
IRQ,16,0.005142857,
IRQ,17,0.005428571,
IRQ,18,0.005428571,
IRQ,19,0.005428571,
IRQ,20,0.005857143,
IRQ,21,0.005857143,
IRQ,22,0.006,
IRQ,23,0.006571429,
IRQ,24,0.008,
IRQ,25,0.008428571,
IRQ,26,0.009857143,
IRQ,27,0.009857143,
IRQ,28,0.010714286,
IRQ,29,0.012285714,
IRQ,30,0.013571429,
IRQ,31,0.02,
IRQ,32,0.024285714,
IRQ,33,0.024285714,
IRQ,34,0.031428571,
IRQ,35,0.038571429,
IRQ,36,0.055714286,
IRQ,37,0.081428571,
IRQ,38,0.114285714,
IRQ,39,0.171428571,
IRQ,40,0.285714286,
IRQ,41,0.371428571,
IRQ,42,0.428571429,
IRQ,43,0.471428571,
IRQ,44,0.5,
IRQ,45,0.542857143,
IRQ,46,0.585714286,
IRQ,47,0.6,
IRQ,48,0.628571429,
IRQ,49,0.657142857,
IRQ,50,0.685714286,
IRQ,51,0.7,
IRQ,52,0.714285714,
IRQ,56,0.771428571,
IRQ,61,0.8,
IRQ,65,0.842857143,
IRQ,69,0.871428571,
IRQ,74,0.871428571,
IRQ,78,0.885714286,
IRQ,82,0.9,
IRQ,87,0.914285714,
IRQ,91,0.914285714,
IRQ,95,0.971428571,
IRQ,100,0.971428571,
IRQ,104,0.985714286,
IRQ,108,0.985714286,
IRQ,113,0.985714286,
IRQ,117,0.985714286,
IRQ,121,0.985714286,
IRQ,126,0.985714286,
IRQ,130,0.985714286,
IRQ,134,1,
IRQ,139,1,
IRQ,143,1,
IRQ,147,1,
IRQ,152,1,
KEN,,,0.83908
KEN,0,0,
KEN,1,0.000252874,
KEN,2,0.000252874,
KEN,3,0.000252874,
KEN,4,0.000666667,
KEN,5,0.001114943,
KEN,6,0.00137931,
KEN,7,0.004597701,
KEN,8,0.004827586,
KEN,9,0.005517241,
KEN,10,0.005862069,
KEN,11,0.006436782,
KEN,12,0.006436782,
KEN,13,0.007241379,
KEN,14,0.007816092,
KEN,15,0.007816092,
KEN,16,0.008505747,
KEN,17,0.008505747,
KEN,18,0.00954023,
KEN,19,0.01,
KEN,20,0.01137931,
KEN,21,0.012643678,
KEN,22,0.013793103,
KEN,23,0.014942529,
KEN,24,0.014942529,
KEN,25,0.014942529,
KEN,26,0.01954023,
KEN,27,0.020689655,
KEN,28,0.025287356,
KEN,29,0.028735632,
KEN,30,0.033333333,
KEN,31,0.036781609,
KEN,32,0.042528736,
KEN,33,0.043678161,
KEN,34,0.051724138,
KEN,35,0.062068966,
KEN,36,0.083908046,
KEN,37,0.109195402,
KEN,38,0.149425287,
KEN,39,0.206896552,
KEN,40,0.367816092,
KEN,41,0.471264368,
KEN,42,0.563218391,
KEN,43,0.620689655,
KEN,44,0.666666667,
KEN,45,0.712643678,
KEN,46,0.747126437,
KEN,47,0.770114943,
KEN,48,0.781609195,
KEN,49,0.793103448,
KEN,50,0.804597701,
KEN,51,0.816091954,
KEN,52,0.83908046,
KEN,56,0.873563218,
KEN,61,0.896551724,
KEN,65,0.91954023,
KEN,69,0.931034483,
KEN,74,0.931034483,
KEN,78,0.942528736,
KEN,82,0.942528736,
KEN,87,0.954022989,
KEN,91,0.965517241,
KEN,95,0.977011494,
KEN,100,0.988505747,
KEN,104,0.988505747,
KEN,108,0.988505747,
KEN,113,1,
KEN,117,1,
KEN,121,1,
KEN,126,1,
KEN,130,1,
KEN,134,1,
KEN,139,1,
KEN,143,1,
KEN,147,1,
KEN,152,1,
KGZ,,,0.953223
KGZ,0,0,
KGZ,1,0.009031684,
KGZ,2,0.009664921,
KGZ,3,0.023083661,
KGZ,4,0.023269375,
KGZ,5,0.026119069,
KGZ,6,0.026119069,
KGZ,7,0.026804784,
KGZ,8,0.026804784,
KGZ,9,0.027566688,
KGZ,10,0.028313044,
KGZ,11,0.02850352,
KGZ,12,0.02850352,
KGZ,13,0.028693997,
KGZ,14,0.028884473,
KGZ,15,0.029646377,
KGZ,16,0.029646377,
KGZ,17,0.029646377,
KGZ,18,0.03002733,
KGZ,19,0.03002733,
KGZ,20,0.037898298,
KGZ,21,0.040184012,
KGZ,22,0.040184012,
KGZ,23,0.040426869,
KGZ,24,0.04150795,
KGZ,25,0.04150795,
KGZ,26,0.041536522,
KGZ,27,0.041636522,
KGZ,28,0.041636522,
KGZ,29,0.041826998,
KGZ,30,0.043565831,
KGZ,31,0.043565831,
KGZ,32,0.044801352,
KGZ,33,0.044801352,
KGZ,34,0.044991828,
KGZ,35,0.045867436,
KGZ,36,0.045867436,
KGZ,37,0.049208543,
KGZ,38,0.049208543,
KGZ,39,0.053898847,
KGZ,40,0.053898847,
KGZ,41,0.054089324,
KGZ,42,0.054089324,
KGZ,43,0.054660752,
KGZ,44,0.065327156,
KGZ,45,0.066850966,
KGZ,46,0.066850966,
KGZ,47,0.06910135,
KGZ,48,0.070770932,
KGZ,49,0.074878242,
KGZ,50,0.078113109,
KGZ,51,0.089333527,
KGZ,52,0.144736679,
KGZ,56,0.539744802,
KGZ,61,0.646347588,
KGZ,65,0.701426687,
KGZ,69,0.736458649,
KGZ,74,0.763579146,
KGZ,78,0.822021623,
KGZ,82,0.828824971,
KGZ,87,0.850155511,
KGZ,91,0.941521773,
KGZ,95,0.947877869,
KGZ,100,0.949413967,
KGZ,104,0.953223491,
KGZ,108,0.963858689,
KGZ,113,0.967221177,
KGZ,117,0.967221177,
KGZ,121,0.969125938,
KGZ,126,0.969125938,
KGZ,130,0.97055451,
KGZ,134,0.972090608,
KGZ,139,0.972090608,
KGZ,143,0.972090608,
KGZ,147,0.986175115,
KGZ,152,1,
KHM,,,0.880952
KHM,0,0,
KHM,1,0.001904762,
KHM,2,0.001904762,
KHM,3,0.001904762,
KHM,4,0.001904762,
KHM,5,0.001904762,
KHM,6,0.001904762,
KHM,7,0.001904762,
KHM,8,0.001904762,
KHM,9,0.00202381,
KHM,10,0.00202381,
KHM,11,0.003571429,
KHM,12,0.003571429,
KHM,13,0.003928571,
KHM,14,0.003928571,
KHM,15,0.003928571,
KHM,16,0.003928571,
KHM,17,0.004047619,
KHM,18,0.005595238,
KHM,19,0.005595238,
KHM,20,0.005595238,
KHM,21,0.005595238,
KHM,22,0.006190476,
KHM,23,0.006190476,
KHM,24,0.006190476,
KHM,25,0.006190476,
KHM,26,0.006785714,
KHM,27,0.009285714,
KHM,28,0.00952381,
KHM,29,0.011428571,
KHM,30,0.013095238,
KHM,31,0.020238095,
KHM,32,0.021428571,
KHM,33,0.023809524,
KHM,34,0.026190476,
KHM,35,0.032142857,
KHM,36,0.041666667,
KHM,37,0.052380952,
KHM,38,0.083333333,
KHM,39,0.119047619,
KHM,40,0.404761905,
KHM,41,0.523809524,
KHM,42,0.630952381,
KHM,43,0.69047619,
KHM,44,0.75,
KHM,45,0.773809524,
KHM,46,0.80952381,
KHM,47,0.821428571,
KHM,48,0.833333333,
KHM,49,0.845238095,
KHM,50,0.857142857,
KHM,51,0.869047619,
KHM,52,0.880952381,
KHM,56,0.892857143,
KHM,61,0.904761905,
KHM,65,0.916666667,
KHM,69,0.928571429,
KHM,74,0.928571429,
KHM,78,0.928571429,
KHM,82,0.94047619,
KHM,87,0.94047619,
KHM,91,0.952380952,
KHM,95,0.964285714,
KHM,100,0.976190476,
KHM,104,0.988095238,
KHM,108,1,
KHM,113,1,
KHM,117,1,
KHM,121,1,
KHM,126,1,
KHM,130,1,
KHM,134,1,
KHM,139,1,
KHM,143,1,
KHM,147,1,
KHM,152,1,
KIR,,,0.972872
KIR,0,0,
KIR,1,0.006568003,
KIR,2,0.007056892,
KIR,3,0.010785706,
KIR,4,0.011552561,
KIR,5,0.012450931,
KIR,6,0.012450931,
KIR,7,0.01368239,
KIR,8,0.014615571,
KIR,9,0.015774407,
KIR,10,0.017305542,
KIR,11,0.017959894,
KIR,12,0.018316594,
KIR,13,0.018617908,
KIR,14,0.018847793,
KIR,15,0.019200907,
KIR,16,0.019430792,
KIR,17,0.01976327,
KIR,18,0.027785312,
KIR,19,0.028723866,
KIR,20,0.032723866,
KIR,21,0.03316831,
KIR,22,0.035055704,
KIR,23,0.035730034,
KIR,24,0.037063367,
KIR,25,0.037732813,
KIR,26,0.041163552,
KIR,27,0.042583093,
KIR,28,0.043739718,
KIR,29,0.045898448,
KIR,30,0.047790452,
KIR,31,0.052599529,
KIR,32,0.056904147,
KIR,33,0.060248057,
KIR,34,0.067375588,
KIR,35,0.102441251,
KIR,36,0.14713754,
KIR,37,0.179473886,
KIR,38,0.20562825,
KIR,39,0.238385484,
KIR,40,0.369548172,
KIR,41,0.4389918,
KIR,42,0.497113378,
KIR,43,0.548963562,
KIR,44,0.590882718,
KIR,45,0.616766759,
KIR,46,0.64283395,
KIR,47,0.657444782,
KIR,48,0.666520189,
KIR,49,0.678933219,
KIR,50,0.694736079,
KIR,51,0.715035592,
KIR,52,0.72754967,
KIR,56,0.798623908,
KIR,61,0.830349623,
KIR,65,0.864491079,
KIR,69,0.885946255,
KIR,74,0.901614804,
KIR,78,0.906059249,
KIR,82,0.918573327,
KIR,87,0.929797432,
KIR,91,0.946808163,
KIR,95,0.958078004,
